input_smiles,family,canonical_smiles,state_A_smiles,state_B_smiles,pair_valid,valid,passes_common_filter,filter_reason,molecular_weight,sa_score,qed,rotatable_bonds,pred_uv_lambda_nm,pred_uv_uncertainty_nm,reward_phototoxic_probability,reward_phototoxic_uncertainty,reward_toxicity_similarity,reward_toxicity_pass,pred_half_life_h,pred_half_uncertainty_log10_h,pred_delta_lambda_nm,reward,method_id,eval_uv_lambda_nm,eval_uv_uncertainty_nm,phototoxic_probability,phototoxic_uncertainty,phototoxic_upper_confidence,toxicity_similarity,toxicity_in_domain,known_phototoxic_match,toxicity_pass,eval_half_life_h,eval_half_uncertainty_log10_h,photoswitch_space_pass,toxicity_space_pass,target_A_pass,target_B_pass,joint_success,selection_score,final_status,PSS_pred,quantum_yield_pred,deltaH_kJ_mol,stored_energy_MJ_kg,rank_within_family
Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccncc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccncc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CCOC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,695.7940000000006,3.98728727115334,0.16502799049981823,6.0,384.47749593560303,61.47830791204376,0.6112026837321782,0.025950551090339957,0.11538461538461539,True,,,,0.3344841895108366,heldout_reaction_template,382.34242129524483,59.77843619986306,0.5822598371249373,0.012733340289989318,0.6032061819019697,0.11538461538461539,False,False,True,,,True,True,True,True,True,0.3571395785183203,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,177
Cc1sc(-c2ccc(C(F)(F)F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(C(F)(F)F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(C(F)(F)F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(C(F)(F)F)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(P(=O)(O)O)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,696.5930000000003,3.6841512241172794,0.16141718193001287,5.0,398.0161628525132,61.47830791204376,0.532739191219672,0.019405122781519846,0.11940298507462686,True,,,,0.3063942385504857,heldout_reaction_template,385.8343389759611,59.77843619986306,0.5213458577170481,0.027452534452248253,0.5665052768909965,0.11940298507462686,False,False,True,,,True,True,True,True,True,0.35708734065761777,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,178
C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccncc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccncc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,651.7410000000002,3.4465253825983693,0.16655612134831954,6.0,384.55765853635097,61.47830791204376,0.5773367215664877,0.026263587552395714,0.12244897959183673,True,,,,0.34995471566283304,heldout_reaction_template,388.0519041020023,59.77843619986306,0.5198607300877963,0.0165272223851069,0.5470480109112972,0.12244897959183673,False,False,True,,,True,True,True,True,True,0.35633787173853326,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,179
Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccc(F)cc3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccc(F)cc3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CCOC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,712.7960000000005,3.934360016004165,0.1593174345162912,6.0,383.14732401750416,61.47830791204376,0.6003210986100547,0.027301252643867378,0.1232876712328767,True,,,,0.34292386792512225,heldout_reaction_template,383.9285116824064,59.77843619986306,0.5772035059974793,0.00966733228905761,0.593106267612979,0.1232876712328767,False,False,True,,,True,True,True,True,True,0.3560425639138524,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,180
CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(F)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,610.6600000000001,3.3008202619697284,0.1974594821520606,6.0,395.68677785393015,61.47830791204376,0.5860977399083294,0.01419673019989666,0.13978494623655913,True,,,,0.31924691505741487,heldout_reaction_template,388.06322190971497,59.77843619986306,0.5575804259671846,0.03352670474052242,0.612731855265344,0.13978494623655913,False,False,True,,,True,True,True,True,True,0.3553059537731552,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,181
CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(OC)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(OC)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(OC)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCCc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(OC)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,620.7240000000002,3.305779253615264,0.1868578369447985,7.0,400.333594140157,61.47830791204376,0.5619117489815271,0.012434960645859909,0.21428571428571427,True,,,,0.3202404647649188,heldout_reaction_template,393.54185052930535,59.77843619986306,0.5299201364128436,0.026929055455283582,0.5742184326367852,0.21428571428571427,True,False,True,,,True,True,True,True,True,0.35525022665817235,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,182
Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(P(=O)(O)O)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(C3CC3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(P(=O)(O)O)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,668.6610000000003,3.6522958744759233,0.15892725686479992,6.0,395.75515922263685,61.47830791204376,0.5177545220217543,0.021105879543051615,0.136986301369863,True,,,,0.3198274847060312,heldout_reaction_template,389.84366175018505,59.77843619986306,0.4754454343277145,0.01619957879790486,0.502093741450268,0.136986301369863,False,False,True,,,True,True,True,True,True,0.3550808973055594,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,183
CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccsc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,674.7970000000003,3.4399681924430716,0.15618051675371192,7.0,394.6241378820514,61.47830791204376,0.624285945774363,0.019804288333928274,0.14432989690721648,True,,,,0.3156012573759284,heldout_reaction_template,386.58724870985026,59.77843619986306,0.5863412389357509,0.035800141207404525,0.6452324712219313,0.14432989690721648,False,False,True,,,True,True,True,True,True,0.3547928107281765,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,184
CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(Cl)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(Cl)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCCc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(Cl)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCCc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccc(Cl)cc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,701.2410000000003,3.277058697022489,0.14828584880964976,7.0,394.0259042884517,61.47830791204376,0.5962149787375288,0.019739677959399515,0.14084507042253522,True,,,,0.32334586242631125,heldout_reaction_template,388.599560692847,59.77843619986306,0.5663386171647081,0.03274268775268504,0.620200338517875,0.14084507042253522,False,False,True,,,True,True,True,True,True,0.3530064290619577,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,185
Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(C3CC3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(C3CC3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CCOC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,658.7730000000005,3.9772259780026307,0.18740981414982597,6.0,390.48887225090647,61.47830791204376,0.5894979373430862,0.02868023925991461,0.1232876712328767,True,,,,0.3195220143667143,heldout_reaction_template,384.89007494641737,59.77843619986306,0.5680665378946846,0.01432177681906452,0.5916258607620458,0.1232876712328767,False,False,True,,,True,True,True,True,True,0.3524275708546683,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,186
C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(F)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(F)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccc(F)cc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccc(F)cc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,668.7430000000003,3.3378953533539697,0.15803400876846646,6.0,383.8641516318216,61.47830791204376,0.5564959514170091,0.02588975400556024,0.12121212121212122,True,,,,0.35678771450748814,heldout_reaction_template,389.7344628927995,59.77843619986306,0.5190953906545784,0.014407303068857673,0.5427954042028493,0.12121212121212122,False,False,True,,,True,True,True,True,True,0.3523192859438142,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,187
CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C(F)(F)F)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C(F)(F)F)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,670.7060000000001,3.5580678078276886,0.18546579830856524,5.0,395.033309631275,61.47830791204376,0.5115852611144669,0.022792494564122207,0.125,True,,,,0.32155603582461373,heldout_reaction_template,389.7687246183005,59.77843619986306,0.5078144740739927,0.011711182151264543,0.5270793687128229,0.125,False,False,True,,,True,True,True,True,True,0.3511152782195658,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,188
CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C7CCC7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,646.7620000000003,3.383902556353368,0.18161442017981427,7.0,399.24229717195044,61.47830791204376,0.557922554617292,0.0181466115828508,0.15384615384615385,True,,,,0.3114696347268429,heldout_reaction_template,392.3937364580436,59.77843619986306,0.4952639394664577,0.022716490801901,0.5326325668355848,0.15384615384615385,True,False,True,,,True,True,True,True,True,0.350903310232813,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,189
Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(F)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C4CCOC4)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(F)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C5CCOC5)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,636.6980000000004,3.9179033711956874,0.1981646344071926,5.0,388.8297843397948,61.47830791204376,0.5931416950333859,0.033859131376110733,0.125,True,,,,0.325013560823161,heldout_reaction_template,385.62016570098893,59.77843619986306,0.5730104447341592,0.01336740533969436,0.5949998265179564,0.125,False,False,True,,,True,True,True,True,True,0.35088284960602717,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,190
C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Cl)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,C=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(Cl)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,609.1000000000001,3.4182840745425285,0.19770197565229963,5.0,387.0985905345921,61.47830791204376,0.552900780809751,0.03583237737544847,0.13432835820895522,True,,,,0.34634381960019384,heldout_reaction_template,389.23536342402275,59.77843619986306,0.545785268506326,0.02492173722369977,0.5867815262393121,0.13432835820895522,False,False,True,,,True,True,True,True,True,0.350771775598926,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,191
COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C=C(C)C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C=C(C)C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C=C(C)C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C=C(C)C)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,660.7450000000002,3.4895411422205687,0.15197357769565978,6.0,403.20521533136997,61.47830791204376,0.530264988381203,0.023430057577616507,0.19444444444444445,True,,,,0.3059567531026484,heldout_reaction_template,394.5713250662466,59.77843619986306,0.5024908385015687,0.013138803166036012,0.524104169709698,0.19444444444444445,True,False,True,,,True,True,True,True,True,0.3501574446180032,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,192
Cc1sc(-c2ccc(N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(N)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C(F)F)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,613.6390000000002,3.4967168259616894,0.17591495839062696,5.0,389.216771134264,61.47830791204376,0.5667670073113031,0.015337753665071374,0.16326530612244897,True,,,,0.34585922073739406,heldout_reaction_template,389.73007953751966,59.77843619986306,0.5724646302913857,0.027766592798931473,0.618140675445628,0.16326530612244897,True,False,True,,,True,True,True,True,True,0.3501564243168484,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,193
Cc1sc(-c2ccc(C#N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(C#N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(C#N)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(C(F)F)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(C#N)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(C(F)F)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,623.6340000000002,3.5394750294742447,0.20301321452286636,5.0,384.95650259441715,61.47830791204376,0.5860926549044075,0.006574870221166647,0.10606060606060606,True,,,,0.344956841808807,heldout_reaction_template,385.49540262202737,59.77843619986306,0.5844172639251412,0.027372474813233447,0.6294449849929101,0.10606060606060606,False,False,True,,,True,True,True,True,True,0.34896913377447303,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,194
CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Br)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Br)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(Br)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(Br)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,681.6050000000001,3.4960949069419094,0.18401757246422099,5.0,400.6205681653909,61.47830791204376,0.5107989783266765,0.02187588634680477,0.12,True,,,,0.3026167230747316,heldout_reaction_template,390.5351464923351,59.77843619986306,0.5039392825661522,0.011449908735995058,0.522774382436864,0.12,False,False,True,,,True,True,True,True,True,0.34866267162496034,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,195
CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CCOc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,606.6970000000001,3.288799056148523,0.19849236800345066,6.0,396.6066710466246,61.47830791204376,0.5855124261167661,0.009346459061928556,0.14130434782608695,True,,,,0.3174490705051243,heldout_reaction_template,390.3679491515493,59.77843619986306,0.5540185047482759,0.034053905136461365,0.6100371786977548,0.14130434782608695,False,False,True,,,True,True,True,True,True,0.3479389170957157,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,196
COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(C6CCC6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,COC(=O)c1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(C7CCC7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,660.7450000000003,3.4043966287608534,0.15197616690533375,6.0,392.15145277064335,61.47830791204376,0.5540592110627627,0.02125649270843992,0.17333333333333334,True,,,,0.33978765879278855,heldout_reaction_template,395.20548400282723,59.77843619986306,0.49112577720777056,0.009229902581487126,0.5063089669543169,0.17333333333333334,True,False,True,,,True,True,True,True,True,0.34705619685154865,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,197
CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,diarylethene,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(-c2sc(C)c(C3=C(c4c(C)sc(-c5ccc(-c6ccsc6)cc5)c4C)C(F)(F)C(F)(F)C3(F)F)c2C)cc1,CC(C)=Cc1ccc(C2=C(C)C3=C4C(=C5C(C)=C(c6ccc(-c7ccsc7)cc6)SC5(C)C3(C)S2)C(F)(F)C(F)(F)C4(F)F)cc1,True,True,True,ok,684.8360000000002,3.5924312629851958,0.1562254980982148,6.0,392.3822649290617,61.47830791204376,0.5526859329821064,0.020214026296080417,0.11392405063291139,True,,,,0.32313692688474915,heldout_reaction_template,388.8412449179591,59.77843619986306,0.5335428575675171,0.01948794203838427,0.5656005222206592,0.11392405063291139,False,False,True,,,True,True,True,True,True,0.34653490006450416,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,198
Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(N(C)C)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,diarylethene,Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(N(C)C)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,Cc1sc(-c2ccc(-c3ccccn3)cc2)c(C)c1C1=C(c2c(C)sc(-c3ccc(N(C)C)cc3)c2C)C(F)(F)C(F)(F)C1(F)F,CC1=C(c2ccc(-c3ccccn3)cc2)SC2(C)C1=C1C(=C3C(C)=C(c4ccc(N(C)C)cc4)SC32C)C(F)(F)C(F)(F)C1(F)F,True,True,True,ok,668.7720000000005,3.4336378563917904,0.1674721564131411,6.0,388.33507070731304,61.47830791204376,0.6607845519435794,0.009604119708970132,0.19047619047619047,True,,,,0.34243854445660143,heldout_reaction_template,390.20000441611114,59.77843619986306,0.6408413830207706,0.021895594490583575,0.6768596359577806,0.19047619047619047,True,False,True,,,True,True,True,True,True,0.34601154204657103,PASS_DIARYLETHENE_AND_TOXICITY_SCREEN,,,,,199
