smiles,canonical_smiles,method_id,seed,rdkit_valid,passes_hard_filters,filter_reason,novelty,reward,reward_joint,reward_pred_A_log10_half_life_h,reward_uncertainty_A_log10_h,reward_conformal_q90_A_log10_h,reward_pred_B_lambda_max_nm,reward_uncertainty_B_nm,reward_conformal_q90_B_nm,evaluator_pred_A_log10_half_life_h,evaluator_pred_A_half_life_h,evaluator_uncertainty_A_log10_h,evaluator_conformal_q90_A_log10_h,evaluator_pred_B_lambda_max_nm,evaluator_uncertainty_B_nm,evaluator_conformal_q90_B_nm,sa_score,qed,molecular_weight,rotatable_bonds,psoralen_similarity,distance_to_D_A,distance_to_D_B,distance_to_D_A_train,distance_to_D_B_train,ad_A_pass,ad_B_pass,psoralen_alert,structural_alert,evaluator_mean_A_status,evaluator_mean_B_status,evaluator_mean_joint_status,evaluator_conservative_A_status,evaluator_conservative_B_status,evaluator_conservative_joint_status,joint_success,final_status
CNN=C(C)CCSc1cccc(-c2ccccc2)c1,CNN=C(C)CCSc1cccc(-c2ccccc2)c1,M1_joint_rl,1702,True,True,ok,True,0.21713660011978791,0.21713660011978791,0.9076230323907096,0.8625043555536271,1.4188196648857168,392.1421060919538,61.47830791204376,101.13181651531198,1.1963038918436657,15.714620295621414,0.6573862929949943,1.0814004519767657,388.2309194576478,59.77843619986306,98.33552754877473,2.331262744993559,0.48187358435905747,284.428,6.0,0.08928571428571429,0.819672131147541,0.7222222222222222,0.8307692307692307,0.736842105263158,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=CCC2CCCCCNC=C3C=CC=C(C3)c3ccccc3N2C=C1,C1=CCC2CCCCCNC=C3C=CC=C(C3)c3ccccc3N2C=C1,M1_joint_rl,1702,True,True,ok,True,0.1414828965518672,0.1414828965518672,1.2264402036540005,0.8625043555536271,1.4188196648857168,422.7590941064033,61.47830791204376,101.13181651531198,1.4558694612636938,28.567317477464087,0.6573862929949943,1.0814004519767657,414.8890775016903,59.77843619986306,98.33552754877473,4.987028966239663,0.6467413075431911,344.50200000000007,0.0,0.05128205128205128,0.8985507246376812,0.7671232876712328,0.8985507246376812,0.7671232876712328,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC=C1C=NC2=CC=C1C=C1C=Cc3cccc(c3)C=CC1=C2,CC=C1C=NC2=CC=C1C=C1C=Cc3cccc(c3)C=CC1=C2,M1_joint_rl,1702,True,True,ok,True,0.14737169465194386,0.14737169465194386,0.956835582805351,0.8625043555536271,1.4188196648857168,420.14460447925075,61.47830791204376,101.13181651531198,1.2143368453253511,16.38086553378929,0.6573862929949943,1.0814004519767657,414.48390131060705,59.77843619986306,98.33552754877473,5.584736153064331,0.6045647397437544,295.38500000000005,0.0,0.09836065573770492,0.8571428571428572,0.8200000000000001,0.8571428571428572,0.8200000000000001,False,False,False,False,True,False,False,False,False,False,False,FAIL_AD_A
CC1CC=Cc2ccccc2-c2ccccc21,CC1CC=Cc2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.2334407927802397,0.2334407927802397,1.204453513097591,0.8625043555536271,1.4188196648857168,381.4060592538999,61.47830791204376,101.13181651531198,1.4913285377814305,30.997633406715973,0.6573862929949943,1.0814004519767657,390.43572603296775,59.77843619986306,98.33552754877473,2.636168421990684,0.5936101745092961,220.315,0.0,0.07407407407407407,0.8421052631578947,0.6666666666666667,0.8444444444444444,0.6666666666666667,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C1=CC=C2c3ccccc3-c3ccccc3C2CCNC=C1,C1=CC=C2c3ccccc3-c3ccccc3C2CCNC=C1,M1_joint_rl,1702,True,True,ok,True,0.1549502792801434,0.1549502792801434,1.047902994343014,0.8625043555536271,1.4188196648857168,423.3184498892202,61.47830791204376,101.13181651531198,1.2405192616539378,17.398798627779765,0.6573862929949943,1.0814004519767657,408.4569769588289,59.77843619986306,98.33552754877473,3.6437700584660337,0.7258405217605896,285.38999999999993,0.0,0.05357142857142857,0.8666666666666667,0.75,0.8852459016393442,0.75,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
O=C1C=C2OC2C=CC=CCNc2ccccc21,O=C1C=C2OC2C=CC=CCNc2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.1853708840439681,0.1853708840439681,1.0896042223863638,0.8625043555536271,1.4188196648857168,405.1943196443514,61.47830791204376,101.13181651531198,1.2607159823061365,18.22703310235194,0.6573862929949943,1.0814004519767657,401.691405986697,59.77843619986306,98.33552754877473,4.156897910356031,0.7076200056769858,239.274,0.0,0.10526315789473684,0.8690476190476191,0.7222222222222222,0.8690476190476191,0.7222222222222222,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
S=C1N=CC=CC=Cc2ccccc2OCOc2ccccc21,S=C1N=CC=CC=Cc2ccccc2OCOc2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.18054559249208754,0.18054559249208754,1.2755625436457978,0.8625043555536271,1.4188196648857168,408.48134995203554,61.47830791204376,101.13181651531198,1.5735401803134543,37.45762006952548,0.6573862929949943,1.0814004519767657,393.36982681129217,59.77843619986306,98.33552754877473,3.161751667422605,0.6725475109569846,321.401,0.0,0.08064516129032258,0.8478260869565217,0.711864406779661,0.8490566037735849,0.7586206896551724,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C=C=Cc1ccccc1C=CC=C/C=C\C#N,C=C=Cc1ccccc1C=CC=C/C=C\C#N,M1_joint_rl,1702,True,True,ok,True,0.1982205466714889,0.1982205466714889,1.0201656094336964,0.8625043555536271,1.4188196648857168,394.28974538522067,61.47830791204376,101.13181651531198,1.3902056364568622,24.558714843772623,0.6573862929949943,1.0814004519767657,394.78733927602576,59.77843619986306,98.33552754877473,3.4467651689677146,0.4240130081605059,219.28699999999998,4.0,0.058823529411764705,0.875,0.7,0.875,0.7,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
N#CC=CC=C1C=C(Nc2ccccc2)N1c1ccccc1,N#CC=CC=C1C=C(Nc2ccccc2)N1c1ccccc1,M1_joint_rl,1702,True,True,ok,True,0.1454209084393057,0.1454209084393057,0.9305807014860412,0.8625043555536271,1.4188196648857168,440.81903640470017,61.47830791204376,101.13181651531198,1.2361954476907,17.22643650397657,0.6573862929949943,1.0814004519767657,446.7444065739087,59.77843619986306,98.33552754877473,2.8482329429855735,0.8449048937350876,285.35,4.0,0.05172413793103448,0.8545454545454545,0.7058823529411764,0.8545454545454545,0.7058823529411764,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
Nn1c2ccccc2c2ccccc21,Nn1c2ccccc2c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.2571962120600925,0.2571962120600925,1.1533610445594895,0.8625043555536271,1.4188196648857168,372.31184004857164,61.47830791204376,101.13181651531198,1.4600576044280336,28.844140638324017,0.6573862929949943,1.0814004519767657,373.22683952353196,59.77843619986306,98.33552754877473,1.8402419365364153,0.531944315561808,182.226,0.0,0.10526315789473684,0.8148148148148149,0.47619047619047616,0.8235294117647058,0.47619047619047616,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C1=CC=C(c2ccccc2)c2ccccc2C=1,C1=CC=C(c2ccccc2)c2ccccc2C=1,M1_joint_rl,1702,True,True,ok,True,0.25989835173881626,0.25989835173881626,1.0634913036237925,0.8625043555536271,1.4188196648857168,366.3323692251426,61.47830791204376,101.13181651531198,1.3392400129348336,21.839365313667017,0.6573862929949943,1.0814004519767657,356.75437414142056,59.77843619986306,98.33552754877473,2.887470201750057,0.6233288111866597,216.283,1.0,0.0851063829787234,0.825,0.6764705882352942,0.825,0.6764705882352942,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
COc1ccccc1-c1ccccc1-c1ccccc1NNc1ccccc1,COc1ccccc1-c1ccccc1-c1ccccc1NNc1ccccc1,M1_joint_rl,1702,True,True,ok,True,0.25031487798068414,0.25031487798068414,1.1591726302822494,0.8625043555536271,1.4188196648857168,380.82619737841657,61.47830791204376,101.13181651531198,1.380701569490709,24.027111816467276,0.6573862929949943,1.0814004519767657,386.0289872828533,59.77843619986306,98.33552754877473,1.9560922527256839,0.38378209065877084,366.46400000000006,6.0,0.1320754716981132,0.7446808510638299,0.6222222222222222,0.7446808510638299,0.6222222222222222,True,True,False,False,False,True,False,False,False,False,False,FAIL_A
c1ccc2c(c1)CCCCNc1ccccc1-2,c1ccc2c(c1)CCCCNc1ccccc1-2,M1_joint_rl,1702,True,True,ok,True,0.26913110146053865,0.26913110146053865,1.0976725434632058,0.8625043555536271,1.4188196648857168,347.3480804152121,61.47830791204376,101.13181651531198,1.268378790772305,18.55148975186083,0.6573862929949943,1.0814004519767657,344.18468685250764,59.77843619986306,98.33552754877473,2.307547933302901,0.7086216285003789,223.31900000000002,0.0,0.0625,0.7352941176470589,0.6129032258064516,0.8536585365853658,0.6129032258064516,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C=C=CC=CC=CC=CC=CC=C,C=C=CC=CC=CC=CC=CC=C,M1_joint_rl,1702,True,True,ok,True,0.118483372757069,0.118483372757069,0.997751222596417,0.8625043555536271,1.4188196648857168,437.2655373617554,61.47830791204376,101.13181651531198,1.4007531161860982,25.162461081924995,0.6573862929949943,1.0814004519767657,433.3221154036278,59.77843619986306,98.33552754877473,4.1497811221501975,0.4352984292107352,170.25499999999997,5.0,0.0,0.9166666666666666,0.8888888888888888,0.9534883720930233,0.8888888888888888,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C1=CC=Cc2ccccc2-c2cccc(c2)C=C1,C1=CC=Cc2ccccc2-c2cccc(c2)C=C1,M1_joint_rl,1702,True,True,ok,True,0.21202144702034503,0.21202144702034503,1.066518515535234,0.8625043555536271,1.4188196648857168,390.03886846821723,61.47830791204376,101.13181651531198,1.3147313635490656,20.641029928392033,0.6573862929949943,1.0814004519767657,388.52924898258925,59.77843619986306,98.33552754877473,3.705465875241062,0.6003665109412254,230.31,0.0,0.10869565217391304,0.8536585365853658,0.675,0.8666666666666667,0.675,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=Cc2ccccc2C2CCCCNc3ccccc3N2c2ccccc2C=C1,C1=Cc2ccccc2C2CCCCNc3ccccc3N2c2ccccc2C=C1,M1_joint_rl,1702,True,True,ok,True,0.16251159463681716,0.16251159463681716,1.2973524376253502,0.8625043555536271,1.4188196648857168,414.27809291859467,61.47830791204376,101.13181651531198,1.44824543997067,28.070195668210662,0.6573862929949943,1.0814004519767657,407.26322512031965,59.77843619986306,98.33552754877473,3.516555943996548,0.44473609202335435,378.51900000000006,0.0,0.04838709677419355,0.8596491228070176,0.7391304347826086,0.8596491228070176,0.7391304347826086,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C1=CC23N=Cc4ccccc4-c4ccccc4C=C2C=C13,C1=CC23N=Cc4ccccc4-c4ccccc4C=C2C=C13,M1_joint_rl,1702,True,True,ok,True,0.16275753278251684,0.16275753278251684,1.0976541061293406,0.8625043555536271,1.4188196648857168,414.9643667695282,61.47830791204376,101.13181651531198,1.3994480954989623,25.086963358835543,0.6573862929949943,1.0814004519767657,417.1058604274167,59.77843619986306,98.33552754877473,4.587201184838597,0.6697972732811428,267.331,0.0,0.0784313725490196,0.8536585365853658,0.7272727272727273,0.86,0.7272727272727273,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C=CC1=CN=Cc2ccncc2-c2ccccc2CC=C1,C=CC1=CN=Cc2ccncc2-c2ccccc2CC=C1,M1_joint_rl,1702,True,True,ok,True,0.17670432203918246,0.17670432203918246,1.4412406346557527,0.8625043555536271,1.4188196648857168,409.70504597246395,61.47830791204376,101.13181651531198,1.756725212447689,57.111716409279765,0.6573862929949943,1.0814004519767657,400.98809899590236,59.77843619986306,98.33552754877473,3.6326340362646796,0.757305000919766,272.35099999999994,1.0,0.06349206349206349,0.8,0.6956521739130435,0.8,0.6956521739130435,True,True,False,False,False,False,False,False,False,False,False,FAIL_A
C1=C2c3ccccc3C2c2ccccc2-c2ccccc21,C1=C2c3ccccc3C2c2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.22299344343762809,0.22299344343762809,1.1111528400150903,0.8625043555536271,1.4188196648857168,384.62787222698284,61.47830791204376,101.13181651531198,1.3977654430749904,24.989953215760725,0.6573862929949943,1.0814004519767657,389.5862940340162,59.77843619986306,98.33552754877473,2.6437181199229567,0.5140334270993524,266.343,0.0,0.06666666666666667,0.8529411764705882,0.59375,0.8666666666666667,0.59375,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C1=CCOc2ccccc2Nc2ccccc2C=1,C1=CCOc2ccccc2Nc2ccccc2C=1,M1_joint_rl,1702,True,True,ok,True,0.2143639624239813,0.2143639624239813,1.0363627377042872,0.8625043555536271,1.4188196648857168,390.1044718662124,61.47830791204376,101.13181651531198,1.271595007647958,18.689384874906484,0.6573862929949943,1.0814004519767657,380.7670381445384,59.77843619986306,98.33552754877473,3.507810804603581,0.6969710826277309,235.286,0.0,0.07692307692307693,0.8571428571428572,0.7027027027027026,0.8717948717948718,0.7027027027027026,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
O=CCCn1occccc2ccccc21,O=CCCn1occccc2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.17245346207993295,0.17245346207993295,1.1419860148178993,0.8625043555536271,1.4188196648857168,420.7783180168515,61.47830791204376,101.13181651531198,1.516041820986402,32.81268890233575,0.6573862929949943,1.0814004519767657,422.8494462023154,59.77843619986306,98.33552754877473,2.873024416428528,0.737679745996393,215.25199999999998,3.0,0.14583333333333334,0.8333333333333334,0.7446808510638299,0.8367346938775511,0.7446808510638299,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
N=C1OCC=Cc2ccccc2-c2ccccc21,N=C1OCC=Cc2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.1854387844411556,0.1854387844411556,1.177378211675966,0.8625043555536271,1.4188196648857168,407.0143642507531,61.47830791204376,101.13181651531198,1.510473938312627,32.39469820351959,0.6573862929949943,1.0814004519767657,401.16654621646904,59.77843619986306,98.33552754877473,3.016918206635511,0.7412718084649971,235.286,0.0,0.08333333333333333,0.8421052631578947,0.6764705882352942,0.8695652173913043,0.6764705882352942,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CN1N=CC2C=CC3=COc4ccccc4N2C=CC=C31,CN1N=CC2C=CC3=COc4ccccc4N2C=CC=C31,M1_joint_rl,1702,True,True,ok,True,0.13847572984373976,0.13847572984373976,1.3512309052570142,0.8625043555536271,1.4188196648857168,426.64090514910896,61.47830791204376,101.13181651531198,1.6291563775447102,42.575168705554674,0.6573862929949943,1.0814004519767657,414.07280347356203,59.77843619986306,98.33552754877473,5.716696815421007,0.729364741227639,277.327,0.0,0.08571428571428572,0.8333333333333334,0.7936507936507937,0.8333333333333334,0.7936507936507937,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C1=Cc2ccccc2OCC=Cc2ccccc2N=C1,C1=Cc2ccccc2OCC=Cc2ccccc2N=C1,M1_joint_rl,1702,True,True,ok,True,0.19407898931086776,0.19407898931086776,1.2755625436457978,0.8625043555536271,1.4188196648857168,400.98129517664785,61.47830791204376,101.13181651531198,1.5735401803134543,37.45762006952548,0.6573862929949943,1.0814004519767657,399.35031208493086,59.77843619986306,98.33552754877473,3.204451174003104,0.6834868510762196,261.32399999999996,0.0,0.07407407407407407,0.7804878048780488,0.6666666666666667,0.8311688311688312,0.725,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C1=CC=C2Oc3ccccc3-c3ccccc3C=CC=CCC=12,C1=CC=C2Oc3ccccc3-c3ccccc3C=CC=CCC=12,M1_joint_rl,1702,True,True,ok,True,0.16406391410030047,0.16406391410030047,1.2784403724905589,0.8625043555536271,1.4188196648857168,417.17020911518665,61.47830791204376,101.13181651531198,1.5456676462910863,35.12915038403346,0.6573862929949943,1.0814004519767657,416.1152382467389,59.77843619986306,98.33552754877473,3.8071953522543964,0.5678418558224763,296.3690000000001,0.0,0.09375,0.8363636363636364,0.7333333333333334,0.8363636363636364,0.7333333333333334,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
Cc1ccccc1C1=CC=C2CCCCCc3ccc2c2c3N(C)C3CC123,Cc1ccccc1C1=CC=C2CCCCCc3ccc2c2c3N(C)C3CC123,M1_joint_rl,1702,True,True,ok,True,0.19212965228744935,0.19212965228744935,1.1496563606095964,0.8625043555536271,1.4188196648857168,394.9997679269518,61.47830791204376,101.13181651531198,1.4589378691779025,28.76986799232482,0.6573862929949943,1.0814004519767657,404.3654837741049,59.77843619986306,98.33552754877473,5.3903117029198935,0.6028582085298536,353.50900000000007,1.0,0.06756756756756757,0.8461538461538461,0.7469879518072289,0.8461538461538461,0.7551020408163265,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
C1=CNNC=CC(c2ccccc2)=CC2=CCOc3ccccc3-c3ccc2cc3C=C1,C1=CNNC=CC(c2ccccc2)=CC2=CCOc3ccccc3-c3ccc2cc3C=C1,M1_joint_rl,1702,True,True,ok,True,0.14870413971169028,0.14870413971169028,1.0626534238996468,0.8625043555536271,1.4188196648857168,425.00680366750015,61.47830791204376,101.13181651531198,1.1924137513190785,15.57448702705334,0.6573862929949943,1.0814004519767657,416.0677993628647,59.77843619986306,98.33552754877473,4.650938665472861,0.4841193202871163,416.5240000000001,1.0,0.08955223880597014,0.8709677419354839,0.7666666666666666,0.8709677419354839,0.7681159420289855,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
O=C(OC1C=COC=CC2=CC=CC=C1C2)c1ccccc1,O=C(OC1C=COC=CC2=CC=CC=C1C2)c1ccccc1,M1_joint_rl,1702,True,True,ok,True,0.1078712292682344,0.1078712292682344,1.1411136962942305,0.8625043555536271,1.4188196648857168,463.11758160880936,61.47830791204376,101.13181651531198,1.4760813992671924,29.928255255581472,0.6573862929949943,1.0814004519767657,457.9774231404199,59.77843619986306,98.33552754877473,4.978612419761575,0.7703811173919418,292.334,2.0,0.12307692307692308,0.8181818181818181,0.7021276595744681,0.8382352941176471,0.7555555555555555,False,True,False,False,False,False,False,False,False,False,False,FAIL_AD_A
CC1=Cc2ccccc2C=C(C(=O)O)C=CN(C)C1,CC1=Cc2ccccc2C=C(C(=O)O)C=CN(C)C1,M1_joint_rl,1702,True,True,ok,True,0.16948013832418657,0.16948013832418657,1.0735410685301492,0.8625043555536271,1.4188196648857168,424.6195200520662,61.47830791204376,101.13181651531198,1.302514444308949,20.068478351630297,0.6573862929949943,1.0814004519767657,419.5489924065866,59.77843619986306,98.33552754877473,3.48818220312312,0.8382206406349738,255.31699999999998,1.0,0.1016949152542373,0.7931034482758621,0.675,0.7959183673469388,0.675,True,True,False,False,True,False,False,False,False,False,False,FAIL_B
C1=C(c2ccccc2)CCCN1,C1=C(c2ccccc2)CCCN1,M1_joint_rl,1702,True,True,ok,True,0.268373804060056,0.268373804060056,1.0630336256587067,0.8625043555536271,1.4188196648857168,361.8701475598343,61.47830791204376,101.13181651531198,1.267793126484293,18.52648915234848,0.6573862929949943,1.0814004519767657,358.62565753378385,59.77843619986306,98.33552754877473,2.417872330638607,0.6631675141169855,159.23199999999997,1.0,0.09302325581395349,0.78125,0.6521739130434783,0.825,0.6521739130434783,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=Cc2ccccc2-c2ccccc2C=1,C1=Cc2ccccc2-c2ccccc2C=1,M1_joint_rl,1702,True,True,ok,True,0.267022894868681,0.267022894868681,1.0702675296512125,0.8625043555536271,1.4188196648857168,352.1420053428526,61.47830791204376,101.13181651531198,1.3727259452657146,23.589891602203593,0.6573862929949943,1.0814004519767657,355.1904023190785,59.77843619986306,98.33552754877473,3.008425426496224,0.47001764832450443,190.245,0.0,0.07894736842105263,0.8148148148148149,0.6785714285714286,0.84375,0.6785714285714286,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=C2c3ccccc3CCc3ccccc3NC12,C1=C2c3ccccc3CCc3ccccc3NC12,M1_joint_rl,1702,True,True,ok,True,0.23106594125276733,0.23106594125276733,0.9757488186714957,0.8625043555536271,1.4188196648857168,382.73644250299026,61.47830791204376,101.13181651531198,1.208004552544322,16.14375479623594,0.6573862929949943,1.0814004519767657,379.1559784344384,59.77843619986306,98.33552754877473,3.2910420806511453,0.7318591490960663,233.31400000000002,0.0,0.06,0.7142857142857143,0.5483870967741935,0.86,0.5483870967741935,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
COC1=CC(=CC2=CC=CC=CN3c4ccccc4Cc4c3ccc3c4OCCC23)C=C1,COC1=CC(=CC2=CC=CC=CN3c4ccccc4Cc4c3ccc3c4OCCC23)C=C1,M1_joint_rl,1702,True,True,ok,True,0.11369614503321174,0.11369614503321174,1.3936284459790473,0.8625043555536271,1.4188196648857168,445.48771468756405,61.47830791204376,101.13181651531198,1.7162338644687072,52.027608606051366,0.6573862929949943,1.0814004519767657,458.13897395707863,59.77843619986306,98.33552754877473,5.140665977814106,0.5451646360063293,419.5240000000003,2.0,0.09411764705882353,0.8690476190476191,0.8142857142857143,0.8690476190476191,0.8142857142857143,False,False,False,False,False,False,False,False,False,False,False,FAIL_AD_A
N#C/C=C1/C=Cc2ccccc2-c2ccccc21,N#C/C=C1/C=Cc2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.21934082681328937,0.21934082681328937,0.9811628924368652,0.8625043555536271,1.4188196648857168,388.46536251075327,61.47830791204376,101.13181651531198,1.3170906069326194,20.753464521797646,0.6573862929949943,1.0814004519767657,396.4275302535848,59.77843619986306,98.33552754877473,2.4776395188801583,0.618143308702334,229.28199999999998,0.0,0.0625,0.8648648648648649,0.6,0.8809523809523809,0.6,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=CCNC=CC=C(c2ccccc2)C=CCCOc2ccccc2-c2ccccc2C=C1,C1=CCNC=CC=C(c2ccccc2)C=CCCOc2ccccc2-c2ccccc2C=C1,M1_joint_rl,1702,True,True,ok,True,0.15958994312463687,0.15958994312463687,1.1455611547165978,0.8625043555536271,1.4188196648857168,420.1890807350792,61.47830791204376,101.13181651531198,1.32042216172266,20.91328046338817,0.6573862929949943,1.0814004519767657,418.5546285926168,59.77843619986306,98.33552754877473,3.4098140463874094,0.4319643794651446,431.5790000000001,1.0,0.07352941176470588,0.8586956521739131,0.7666666666666666,0.8586956521739131,0.7741935483870968,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
O=C1OCCc2ccccc2-c2ccccc21,O=C1OCCc2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.24267969808666223,0.24267969808666223,1.1554836338570438,0.8625043555536271,1.4188196648857168,377.6507989298795,61.47830791204376,101.13181651531198,1.5036171124534732,31.887253358736615,0.6573862929949943,1.0814004519767657,384.57756341478563,59.77843619986306,98.33552754877473,1.8462065818405566,0.6427180146695566,224.259,0.0,0.13953488372093023,0.71875,0.625,0.8428571428571429,0.625,False,True,False,False,False,True,False,False,False,False,False,FAIL_AD_A
C=CC=C1C(=O)Oc2cc(C)c[nH]c3ccc2N(C)CC1=C3,C=CC=C1C(=O)Oc2cc(C)c[nH]c3ccc2N(C)CC1=C3,M1_joint_rl,1702,True,True,ok,True,0.11877908797918127,0.11877908797918127,0.9715863293575578,0.8625043555536271,1.4188196648857168,450.6612144005994,61.47830791204376,101.13181651531198,1.1756918249328356,14.9862103764911,0.6573862929949943,1.0814004519767657,469.3304194229856,59.77843619986306,98.33552754877473,4.969828847860466,0.6381989976817997,294.35400000000004,1.0,0.1267605633802817,0.8615384615384616,0.7777777777777778,0.8615384615384616,0.7777777777777778,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
C1=Cc2ccccc2C=[N+]=1,C1=Cc2ccccc2C=[N+]=1,M1_joint_rl,1702,True,True,ok,True,0.23990453961073255,0.23990453961073255,1.0702675296512125,0.8625043555536271,1.4188196648857168,354.3031085859661,61.47830791204376,101.13181651531198,1.3727259452657146,23.589891602203593,0.6573862929949943,1.0814004519767657,354.4071163707287,59.77843619986306,98.33552754877473,4.382837058983206,0.4672939973950621,128.15399999999997,0.0,0.075,0.8275862068965517,0.7391304347826086,0.8529411764705882,0.7407407407407407,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
C1=Cc2cc(ccc2-c2ccccn2)-c2ccccc2N=C1,C1=Cc2cc(ccc2-c2ccccn2)-c2ccccc2N=C1,M1_joint_rl,1702,True,True,ok,True,0.20161768147854492,0.20161768147854492,1.1915047656416624,0.8625043555536271,1.4188196648857168,399.5798595799244,61.47830791204376,101.13181651531198,1.3506416932884433,22.420314135506175,0.6573862929949943,1.0814004519767657,382.5835684803776,59.77843619986306,98.33552754877473,3.5847607528228504,0.6059926818908835,282.346,1.0,0.06896551724137931,0.8260869565217391,0.62,0.8571428571428572,0.62,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
CC(=O)OC1C=Nc2ccccc2-c2ccccc2-c2ccccc21,CC(=O)OC1C=Nc2ccccc2-c2ccccc2-c2ccccc21,M1_joint_rl,1702,True,True,ok,True,0.20691025499688412,0.20691025499688412,1.0356676762890464,0.8625043555536271,1.4188196648857168,398.1357264423323,61.47830791204376,101.13181651531198,1.3515311977888287,22.466281579949968,0.6573862929949943,1.0814004519767657,401.49077330505105,59.77843619986306,98.33552754877473,3.2692988954020823,0.5658044763770498,327.3830000000001,1.0,0.1016949152542373,0.813953488372093,0.728813559322034,0.8363636363636364,0.728813559322034,False,True,False,False,True,False,False,False,False,False,False,FAIL_AD_A
c1ccc(OC2COc3ccccc3CCc3ccccc32)cc1,c1ccc(OC2COc3ccccc3CCc3ccccc32)cc1,M1_joint_rl,1702,True,True,ok,True,0.2423543452859494,0.2423543452859494,1.2400171018632193,0.8625043555536271,1.4188196648857168,377.37607883497435,61.47830791204376,101.13181651531198,1.5043799869708352,31.94331520581818,0.6573862929949943,1.0814004519767657,385.68949345456787,59.77843619986306,98.33552754877473,2.908569715059503,0.663307133028045,316.40000000000003,2.0,0.0847457627118644,0.75,0.7173913043478262,0.8,0.7209302325581395,True,True,False,False,False,True,False,False,False,False,False,FAIL_A
C=C1OC(=O)C2=CC=Nc3cc(ccc31)-c1ccccc12,C=C1OC(=O)C2=CC=Nc3cc(ccc31)-c1ccccc12,M1_joint_rl,1702,True,True,ok,True,0.18158852900652953,0.18158852900652953,0.8991705034723095,0.8625043555536271,1.4188196648857168,406.71476971338643,61.47830791204376,101.13181651531198,1.2346233109772806,17.164189906807053,0.6573862929949943,1.0814004519767657,398.96047468802044,59.77843619986306,98.33552754877473,4.1995394662293375,0.6808739004990382,273.291,0.0,0.12727272727272726,0.8490566037735849,0.7346938775510203,0.8615384615384616,0.7346938775510203,False,True,False,False,True,True,False,False,False,False,False,FAIL_AD_A
c1ccc2ccccc2c2cnccn2cc1,c1ccc2ccccc2c2cnccn2cc1,M1_joint_rl,1702,True,True,ok,True,0.27242640826184406,0.27242640826184406,1.3919621118713603,0.8625043555536271,1.4188196648857168,360.7548474390374,61.47830791204376,101.13181651531198,1.643146762046465,43.969017575938295,0.6573862929949943,1.0814004519767657,364.5919839439685,59.77843619986306,98.33552754877473,2.457290014750864,0.5653705768903607,220.275,0.0,0.10204081632653061,0.7105263157894737,0.6388888888888888,0.7105263157894737,0.6388888888888888,True,True,False,False,False,True,False,False,False,False,False,FAIL_A
