canonical_smiles,state_A_smiles,state_B_smiles,method_id,seed,pair_valid,pred_E_lambda_nm,pred_Z_lambda_nm,pred_E_uncertainty_nm,pred_Z_uncertainty_nm,pred_delta_lambda_nm,pred_uv_lambda_nm,pred_uv_uncertainty_nm,pred_half_life_h,pred_half_life_uncertainty_log10_h,switch_proxy_score,reward,sa_score,qed,molecular_weight,rotatable_bonds,psoralen_similarity,deltaH_kJ_mol,stored_energy_MJ_kg,PSS_pred,quantum_yield_pred,energy_endpoint_available,PSS_available,quantum_yield_available,final_status
CC(C)/N=N/c1ccccc1/N=N/c1ccccc1,CC(C)/N=N/c1ccccc1/N=N/c1ccccc1,CC(C)/N=N\c1ccccc1/N=N/c1ccccc1,photoswitch_pair_rl,1702,True,344.42534291906105,298.3956169544127,1.1010925553295772,0.46751923319759026,46.02972596464838,399.87955140123444,61.47830791204369,11.31205272694885,0.8625043555536274,0.962806403433582,0.1455351193013733,2.6160304819860567,0.6363394128334909,252.321,4.0,0.0784313725490196,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC=Cc1ccccc1/N=N/C=C(Cl)C=CC=CNC(F)(F)F,CC=Cc1ccccc1/N=N/C=C(Cl)C=CC=CNC(F)(F)F,CC=Cc1ccccc1/N=N\C=C(Cl)C=CC=CNC(F)(F)F,photoswitch_pair_rl,1702,True,350.8016817451862,299.1501682762953,1.7515519421676122,0.4591666579488799,51.651513468890926,421.016145919963,61.47830791204369,9.193657430283485,0.8625043555536274,0.9812280135030522,0.10917408152022198,3.999180878743065,0.38068753264788385,341.76399999999995,6.0,0.05555555555555555,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC1C=CC(=O)C=C1/N=N/c1ccccc1,CC1C=CC(=O)C=C1/N=N/c1ccccc1,CC1C=CC(=O)C=C1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,360.84196506833774,297.4757586699459,1.5862743845376066,0.3436008972458896,63.36620639839185,426.08768884976683,61.47830791204369,9.784309455640535,0.8625043555536274,0.9955957696525254,0.10558923067051032,3.4709689375720387,0.692239469371195,212.252,2.0,0.15384615384615385,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CNc1ccc2cc1/N=N/C=CC=CC(c1ccccc1)=C2,CNc1ccc2cc1/N=N/C=CC=CC(c1ccccc1)=C2,CNc1ccc2cc1/N=N\C=CC=CC(c1ccccc1)=C2,photoswitch_pair_rl,1702,True,375.6678944410293,296.40874775583535,3.4871816659577637,0.3876966440795372,79.25914668519397,439.87241509686766,61.47830791204369,11.481326675008987,0.8625043555536274,0.9993936176934288,0.08411520516053363,4.313680709788962,0.7845168747216325,287.36600000000004,2.0,0.08333333333333333,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC1=CCC2=C1C=Cc1[nH]nc(C)c1C/N=N/2,CC1=CCC2=C1C=Cc1[nH]nc(C)c1C/N=N/2,CC1=CCC2=C1C=Cc1[nH]nc(C)c1C/N=N\2,photoswitch_pair_rl,1702,True,346.78469259181094,295.65761421590383,2.6930710652818672,0.578382034088953,51.127078375907104,423.53343590288586,61.47830791204369,2.4566829791508673,0.8625043555536274,0.9799816559421164,0.08746734832721768,4.584994456527577,0.7245818983432262,226.283,0.0,0.06349206349206349,,,,,False,False,False,FAIL_PHOTOSWITCH_PROXY
CCCCCCCCNc1ccccc1/N=N/c1ccccc1,CCCCCCCCNc1ccccc1/N=N/c1ccccc1,CCCCCCCCNc1ccccc1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,372.2470202183308,295.57902497089805,5.102644263058741,0.7228039950381447,76.66799524743277,417.0114676282057,61.47830791204369,10.862842883534418,0.8625043555536274,0.9991618704598376,0.11806272210634523,2.112228687000984,0.3768887815514855,309.45700000000005,10.0,0.07407407407407407,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(C)(C)Nc1ccccc1/N=N/C=CC=CCc1ccccc1/N=N/c1ccccc1,CC(C)(C)Nc1ccccc1/N=N/C=CC=CCc1ccccc1/N=N/c1ccccc1,CC(C)(C)Nc1ccccc1/N=N\C=CC=CCc1ccccc1/N=N/c1ccccc1,photoswitch_pair_rl,1702,True,354.62110888907324,299.36237158451144,0.5631228400432742,0.7419680266202084,55.258737304561805,423.5910018352385,61.47830791204369,8.928775161729169,0.8625043555536274,0.9879592195635821,0.11018404024444763,3.2355483428922147,0.2856499703194654,423.5640000000001,8.0,0.07142857142857142,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCNc1ccccc1/N=N/c1ccccc1Br,CCNc1ccccc1/N=N/c1ccccc1Br,CCNc1ccccc1/N=N\c1ccccc1Br,photoswitch_pair_rl,1702,True,364.9841018135494,295.6096976029171,2.056345972326602,0.4722972256734984,69.37440421063229,424.80761146183914,61.47830791204369,8.219600211781424,0.8625043555536274,0.9979168744078568,0.10919053308649282,2.3574506330925065,0.7648365424013329,304.191,4.0,0.07272727272727272,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=C1C=NC=CC1/N=N/Cc1ccccc1,O=C1C=NC=CC1/N=N/Cc1ccccc1,O=C1C=NC=CC1/N=N\Cc1ccccc1,photoswitch_pair_rl,1702,True,358.9088004769532,293.3268476358249,2.9098000336050207,0.5898135415618316,65.58195284112833,398.5014790886437,61.47830791204369,12.921681242709049,0.8625043555536274,0.996657686398545,0.14130307131022068,3.8818142303920764,0.7097275856958482,213.24,3.0,0.11538461538461539,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCN(C)c1ccccc1/N=N/Cc1ccccc1,CCN(C)c1ccccc1/N=N/Cc1ccccc1,CCN(C)c1ccccc1/N=N\Cc1ccccc1,photoswitch_pair_rl,1702,True,377.9394357899523,294.49949597922955,1.1130034369803365,1.0095509645444993,83.43993981072276,409.3370128153703,61.47830791204369,10.637467738743661,0.8625043555536274,0.9996403402818023,0.12868383271666387,2.4684707617063353,0.7244718705406613,253.349,5.0,0.06896551724137931,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC=C1CN(C=CC=CN(C)C)C=C1/N=N/c1ccccc1,C=CC=C1CN(C=CC=CN(C)C)C=C1/N=N/c1ccccc1,C=CC=C1CN(C=CC=CN(C)C)C=C1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,365.46218671337584,297.2171614051079,2.8647655547369624,0.48830406501921897,68.24502530826794,425.2302801911381,61.47830791204369,16.158117037484004,0.8625043555536274,0.9976017818670899,0.10249761802273885,3.8472411715752326,0.5666076281878716,306.413,6.0,0.078125,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCCCCNc1ccccc1/N=N/c1ccccc1I,CCCCCCCCNc1ccccc1/N=N/c1ccccc1I,CCCCCCCCNc1ccccc1/N=N\c1ccccc1I,photoswitch_pair_rl,1702,True,373.4698260276701,295.15394518224565,6.918353336975589,0.7126705186583299,78.31588084542443,417.08921073382186,61.47830791204369,9.478279335642172,0.8625043555536274,0.9993177862632522,0.11724965961256598,2.4050075292647435,0.23446936438330526,435.35300000000007,10.0,0.07272727272727272,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
c1ccc(Cc2ccccc2/N=N/c2ccccc2/N=N\c2ccccc2/N=N/c2ccccc2)cc1,c1ccc(Cc2ccccc2/N=N/c2ccccc2/N=N\c2ccccc2/N=N/c2ccccc2)cc1,c1ccc(Cc2ccccc2/N=N\c2ccccc2/N=N\c2ccccc2/N=N/c2ccccc2)cc1,photoswitch_pair_rl,1702,True,350.97316163348137,295.3446428439126,0.6423826235210506,1.2269660662311839,55.62851878956877,405.1162739361964,61.47830791204369,11.607624918415743,0.8625043555536274,0.9884968534526636,0.137943572037545,2.5521650989869027,0.19809296675255184,480.57500000000016,8.0,0.0625,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCCCCOC(=O)C=CC(/N=N/c1cc2ccc1OC2c1ccccc1)c1ccccc1,CCCCCCCCOC(=O)C=CC(/N=N/c1cc2ccc1OC2c1ccccc1)c1ccccc1,CCCCCCCCOC(=O)C=CC(/N=N\c1cc2ccc1OC2c1ccccc1)c1ccccc1,photoswitch_pair_rl,1702,True,360.1673185803343,291.443560573819,3.026723118277416,0.33348878441102625,68.72375800651531,449.21349374683746,61.47830791204369,8.951418644458318,0.8625043555536274,0.9977407706875266,0.07667500560451994,4.373618290893079,0.10622607743875555,482.6240000000002,13.0,0.1111111111111111,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC1=COC(C)C(/N=N/c2n[nH]c(C)c2/N=N/c2ccccc2/N=N/c2ccccc2)=N1,CC1=COC(C)C(/N=N/c2n[nH]c(C)c2/N=N/c2ccccc2/N=N/c2ccccc2)=N1,CC1=COC(C)C(/N=N\c2n[nH]c(C)c2/N=N/c2ccccc2/N=N/c2ccccc2)=N1,photoswitch_pair_rl,1702,True,349.5740518869821,296.86213324470685,4.380654136603699,0.4298097891977296,52.711918642275236,452.59829142534977,61.47830791204369,1.0944189570668177,0.8625043555536274,0.9835199899768304,0.04814217172776291,4.251674242595692,0.4286029075032004,427.4720000000001,5.0,0.08333333333333333,,,,,False,False,False,FAIL_PHOTOSWITCH_PROXY
Oc1ccccc1C=C/N=N/C1=CC=CC=CCC1,Oc1ccccc1C=C/N=N/C1=CC=CC=CCC1,Oc1ccccc1C=C/N=N\C1=CC=CC=CCC1,photoswitch_pair_rl,1702,True,360.78045481421674,295.103368309897,4.570722222327057,0.8501457484555172,65.67708650431973,434.32051435348404,61.47830791204369,14.625657625547664,0.8625043555536274,0.9966970663264353,0.09447083528896556,3.4919352072607808,0.7845524170172621,252.31699999999998,3.0,0.078125,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Ic1ccccc1/N=N/c1ccccc1,Ic1ccccc1/N=N/c1ccccc1,Ic1ccccc1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,345.51860532565365,297.0772381131314,1.1057016991267918,0.8639259712510331,48.441367212522266,411.12580438249626,61.47830791204369,11.607624918415743,0.8625043555536274,0.9722174374104117,0.1283454872470811,2.2282834684542667,0.5670093132953328,308.122,2.0,0.06976744186046512,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCOc1cccnc1/N=N/CCCCc1ccccc1/N=N/c1ccccc1,CCCCOc1cccnc1/N=N/CCCCc1ccccc1/N=N/c1ccccc1,CCCCOc1cccnc1/N=N\CCCCc1ccccc1/N=N/c1ccccc1,photoswitch_pair_rl,1702,True,361.6123297668669,294.7128958431967,3.4668607484975986,0.5819912646509857,66.89943392367019,421.277653497662,61.47830791204369,15.354235018075933,0.8625043555536274,0.9971637415107519,0.11266521114055823,2.861188151762933,0.22364921721147138,415.541,12.0,0.06666666666666667,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C1=CC=C(/N=N/c2ccccc2)CC=C1,C1=CC=C(/N=N/c2ccccc2)CC=C1,C1=CC=C(/N=N\c2ccccc2)CC=C1,photoswitch_pair_rl,1702,True,353.79033939417724,297.2640023489993,3.1283504361227314,0.698556600859423,56.52633704517791,420.58048382151514,61.47830791204369,14.749043439813345,0.8625043555536274,0.9897054437444782,0.11389893566377345,3.04481927265007,0.6340544420712606,196.25300000000001,2.0,0.07547169811320754,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
O=CC=CC=Cc1ccccc1/N=N/c1ccccc1,O=CC=CC=Cc1ccccc1/N=N/c1ccccc1,O=CC=CC=Cc1ccccc1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,342.7154389277678,297.63951132256665,1.3777342108117998,0.6604880531973021,45.07592760520117,404.12651812869564,61.47830791204369,8.567573621221493,0.8625043555536274,0.9582932539670431,0.13860985328106404,2.7281048436313338,0.3278031866854141,262.312,5.0,0.0784313725490196,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCCNN=CC=CC=C/N=N/c1ccccc1Cl,CCCCCCNN=CC=CC=C/N=N/c1ccccc1Cl,CCCCCCNN=CC=CC=C/N=N\c1ccccc1Cl,photoswitch_pair_rl,1702,True,367.2267282645441,294.1766489233625,3.9763984924291287,0.6162508116086377,73.05007934118157,425.43922440888224,61.47830791204369,8.148740872409471,0.8625043555536274,0.9986832353187147,0.10609965941511167,3.3267161456482963,0.1956449435157263,318.8520000000001,10.0,0.07936507936507936,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=C1C=C([N+](=O)O)C=C(/N=N/CC(C)=NN=C/N=N/c2ccccc2)CO1,C=C1C=C([N+](=O)O)C=C(/N=N/CC(C)=NN=C/N=N/c2ccccc2)CO1,C=C1C=C([N+](=O)O)C=C(/N=N\CC(C)=NN=C/N=N/c2ccccc2)CO1,photoswitch_pair_rl,1702,True,365.0515183170534,295.51188207750914,3.1057340594318337,0.6603749923249655,69.53963623954428,427.36416567124616,61.47830791204369,9.70964951390861,0.8625043555536274,0.9979593711192261,0.09838900466695356,4.49308760019966,0.3369005960760282,368.37700000000007,7.0,0.07692307692307693,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCC=C(O)c1ccccc1/N=N/Cc1ccccc1-c1ccccc1/N=N/c1ccccc1Cl,CCC=C(O)c1ccccc1/N=N/Cc1ccccc1-c1ccccc1/N=N/c1ccccc1Cl,CCC=C(O)c1ccccc1/N=N\Cc1ccccc1-c1ccccc1/N=N/c1ccccc1Cl,photoswitch_pair_rl,1702,True,355.3268304599272,294.5593926251002,4.013289240786669,0.8463038226804891,60.76743783482698,420.8225703053815,61.47830791204369,8.30137356882444,0.8625043555536274,0.9939156335883509,0.11439309309554427,3.071986913468061,0.19755216220726393,480.99900000000014,8.0,0.05714285714285714,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCOC(=O)NCOc1ccccc1/N=N/c1ccccc1Cl,CCCOC(=O)NCOc1ccccc1/N=N/c1ccccc1Cl,CCCOC(=O)NCOc1ccccc1/N=N\c1ccccc1Cl,photoswitch_pair_rl,1702,True,361.40474748301887,291.0601874027186,3.401553232726121,0.2199877044712754,70.34456008030025,421.14477251736525,61.47830791204369,7.077307977663973,0.8625043555536274,0.9981543382194359,0.11360488130845213,2.5516903290736312,0.5503323490927116,347.802,7.0,0.08955223880597014,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COC=CC=COC/C=C/c1ccccc1/N=N/c1ccccc1C,COC=CC=COC/C=C/c1ccccc1/N=N/c1ccccc1C,COC=CC=COC/C=C/c1ccccc1/N=N\c1ccccc1C,photoswitch_pair_rl,1702,True,350.8073230513174,298.42206164798495,3.5326984308598854,0.8591385090221269,52.385261403332436,424.9161042421221,61.47830791204369,8.443614977477381,0.8625043555536274,0.9828449312854465,0.1082709453086683,3.205775788336812,0.25271332216208386,334.4190000000001,8.0,0.11290322580645161,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=C(Cl)N=CC/N=N/C1=CC=CC=C(N)C1,C=C(Cl)N=CC/N=N/C1=CC=CC=C(N)C1,C=C(Cl)N=CC/N=N\C1=CC=CC=C(N)C1,photoswitch_pair_rl,1702,True,375.861584629541,292.6376554963119,2.5014285217349053,0.5654771236872025,83.22392913322915,432.7017343179366,61.47830791204369,11.318075161258138,0.8625043555536274,0.9996305003296048,0.08959559063776225,4.79041001380987,0.4553563155113782,236.706,4.0,0.05172413793103448,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCCCCc1ccccc1/N=N/CC1=CC=CC=C(/N=N/CCl)C1,CCCCCc1ccccc1/N=N/CC1=CC=CC=C(/N=N/CCl)C1,CCCCCc1ccccc1/N=N\CC1=CC=CC=C(/N=N/CCl)C1,photoswitch_pair_rl,1702,True,361.9264337595741,293.856809922408,5.750774729791176,0.657281076179395,68.06962383716609,434.8339685816584,61.47830791204369,12.385375556049906,0.8625043555536274,0.9975487501428605,0.09293629672329337,3.790882005407412,0.19935617948651083,356.90100000000007,9.0,0.05970149253731343,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC=CC1c2ccccc2/N=N/c2cccc1c2/N=N/c1ccccc1/N=N/C1=CNCCC1,C=CC=CC1c2ccccc2/N=N/c2cccc1c2/N=N/c1ccccc1/N=N/C1=CNCCC1,C=CC=CC1c2ccccc2/N=N\c2cccc1c2/N=N/c1ccccc1/N=N/C1=CNCCC1,photoswitch_pair_rl,1702,True,355.6783679706948,295.39829517271784,4.703730174985016,0.19733218188655172,60.28007279797697,436.10010284849267,61.47830791204369,10.28168923098349,0.8625043555536274,0.9935359173076518,0.08682961073038856,5.0003687526696385,0.2891982591883994,459.5570000000002,6.0,0.04,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COCCOC=Cc1ccccc1/N=N/c1ccccc1Cc1ccccc1,COCCOC=Cc1ccccc1/N=N/c1ccccc1Cc1ccccc1,COCCOC=Cc1ccccc1/N=N\c1ccccc1Cc1ccccc1,photoswitch_pair_rl,1702,True,355.0779707156637,297.1888472603234,2.00660272780893,1.130194244849047,57.88912345534027,418.15131349048096,61.47830791204369,12.567409054656311,0.8625043555536274,0.991303847707607,0.11834889737483309,2.641652030297511,0.2502712081502525,372.46800000000013,9.0,0.09230769230769231,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCC1CCCC1/N=N/CCC=CC=C1/N=N\Nc2ccccc2Cc2cccc1c2,CCC1CCCC1/N=N/CCC=CC=C1/N=N\Nc2ccccc2Cc2cccc1c2,CCC1CCCC1/N=N\CCC=CC=C1/N=N\Nc2ccccc2Cc2cccc1c2,photoswitch_pair_rl,1702,True,379.7864269671354,293.8099024261082,5.545558397603188,0.6661605970119123,85.97652454102723,444.93583658292897,61.47830791204369,9.252338598417818,0.8625043555536274,0.9997380423110062,0.07313818237373912,5.6158529247153375,0.3893479747485921,413.5690000000002,6.0,0.05952380952380952,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
Ic1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1,Ic1ccccc1/N=N/c1ccccc1/N=N/c1ccccc1,Ic1ccccc1/N=N\c1ccccc1/N=N/c1ccccc1,photoswitch_pair_rl,1702,True,345.51860532565365,297.0772381131314,1.1057016991267918,0.8639259712510331,48.441367212522266,410.93794686404885,61.47830791204369,11.607624918415743,0.8625043555536274,0.9722174374104117,0.12862311468937992,2.5605048423252477,0.3236304173372729,412.2340000000001,4.0,0.06818181818181818,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(C)(N)c1ccccc1/N=N/c1c2cccc1/N=N/c1ccccc1C2,CC(C)(N)c1ccccc1/N=N/c1c2cccc1/N=N/c1ccccc1C2,CC(C)(N)c1ccccc1/N=N\c1c2cccc1/N=N/c1ccccc1C2,photoswitch_pair_rl,1702,True,349.77321554244935,297.8579864390251,6.120828927228865,0.5097314208078002,51.915229103424224,422.14055338481603,61.47830791204369,8.291671615994535,0.8625043555536274,0.981825670530101,0.10849709026158534,3.758283202100749,0.4121000303902906,355.4450000000001,3.0,0.06060606060606061,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CN(C)CCCCCSc1cccnc1/N=N/c1ccccc1,CN(C)CCCCCSc1cccnc1/N=N/c1ccccc1,CN(C)CCCCCSc1cccnc1/N=N\c1ccccc1,photoswitch_pair_rl,1702,True,376.45328549777315,294.6200247101385,2.461191663180099,0.569732042190144,81.83326078763463,413.9784179749401,61.47830791204369,14.739291299259246,0.8625043555536274,0.9995603788902488,0.12075927804067334,2.5898617017912855,0.3551529026618746,328.48500000000007,9.0,0.058823529411764705,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(=O)Nc1ccccc1/N=N/C1C(C)=CC=C1/N=N/c1ccccc1C,CC(=O)Nc1ccccc1/N=N/C1C(C)=CC=C1/N=N/c1ccccc1C,CC(=O)Nc1ccccc1/N=N\C1C(C)=CC=C1/N=N/c1ccccc1C,photoswitch_pair_rl,1702,True,352.836441897323,299.62690653005217,2.0258878618918263,0.49960305975153885,53.20953536727086,408.8953895349575,61.47830791204369,3.8228897965147755,0.8625043555536274,0.9844984441421154,0.11997349118633328,3.604405656134004,0.6495545572444863,359.43300000000005,5.0,0.08823529411764706,,,,,False,False,False,FAIL_PHOTOSWITCH_PROXY
CCCCC=CC=Cc1ccccc1/N=N/Cc1ccccc1,CCCCC=CC=Cc1ccccc1/N=N/Cc1ccccc1,CCCCC=CC=Cc1ccccc1/N=N\Cc1ccccc1,photoswitch_pair_rl,1702,True,354.16375203564286,295.442820447204,4.586422934746691,1.4457431055565582,58.72093158843887,416.005829181428,61.47830791204369,10.669224141145904,0.8625043555536274,0.9921558832924413,0.12153201265048297,2.7214696372272282,0.2932708105823073,304.437,8.0,0.06060606060606061,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC(F)=C/N=N/C1=CC=CC=C(OCC)C1,C=CC(F)=C/N=N/C1=CC=CC=C(OCC)C1,C=CC(F)=C/N=N\C1=CC=CC=C(OCC)C1,photoswitch_pair_rl,1702,True,367.8674062126765,289.33340855750004,4.668436210915608,0.3658054054412026,78.53399765517645,430.32922118385676,61.47830791204369,14.449408331778491,0.8625043555536274,0.9993361230913883,0.09427107401613456,4.353034851071326,0.5181459690521233,234.27399999999997,5.0,0.07692307692307693,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
N#CC=Cc1ccccc1/N=N/C=C1C=C(Br)C=C1/N=N/c1ccccc1,N#CC=Cc1ccccc1/N=N/C=C1C=C(Br)C=C1/N=N/c1ccccc1,N#CC=Cc1ccccc1/N=N\C=C1C=C(Br)C=C1/N=N/c1ccccc1,photoswitch_pair_rl,1702,True,365.9161188746409,297.8739849320776,3.7622323805226063,0.8454772172494063,68.04213394256334,426.0734409844005,61.47830791204369,8.336852592189015,0.8625043555536274,0.9975403333329962,0.1044590609864335,3.5314463123735615,0.3767158748015986,416.28200000000004,5.0,0.04477611940298507,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC1=CC=CC=C(/N=N/C2C=c3ccccc3=C2C)C1,CC1=CC=CC=C(/N=N/C2C=c3ccccc3=C2C)C1,CC1=CC=CC=C(/N=N\C2C=c3ccccc3=C2C)C1,photoswitch_pair_rl,1702,True,358.0615341368845,297.61054719430996,1.6286147214737132,1.0539523614035284,60.45098694257456,433.92671087788,61.47830791204369,9.925913317136464,0.8625043555536274,0.993671688273001,0.0920983358944889,4.376101890183475,0.7308804495094613,262.35600000000005,2.0,0.08064516129032258,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
COc1ccccc1/N=N/c1ccccc1/N=N/c1cccc2c1[B-](F)(F)NC2C=CCc1ccccc1,COc1ccccc1/N=N/c1ccccc1/N=N/c1cccc2c1[B-](F)(F)NC2C=CCc1ccccc1,COc1ccccc1/N=N\c1ccccc1/N=N/c1cccc2c1[B-](F)(F)NC2C=CCc1ccccc1,photoswitch_pair_rl,1702,True,357.08718740247986,296.2016724077853,1.5682613175537987,0.5941635991741654,60.885514994694574,435.6516042255983,61.47830791204369,9.00491381388733,0.8625043555536274,0.994004242710823,0.09195134015713441,4.0013246926918375,0.14861748663891353,508.36100000000016,8.0,0.0945945945945946,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CNc1ccccc1/N=N/c1ccccc1/N=N/Cc1ccccc1[Si]1=CC(C(=O)OC)=C1,CNc1ccccc1/N=N/c1ccccc1/N=N/Cc1ccccc1[Si]1=CC(C(=O)OC)=C1,CNc1ccccc1/N=N\c1ccccc1/N=N/Cc1ccccc1[Si]1=CC(C(=O)OC)=C1,photoswitch_pair_rl,1702,True,359.2218934377222,293.6012197856494,4.499963224228968,1.115085000829412,65.62067365207281,426.05222922319626,61.47830791204369,5.134063997250647,0.8625043555536274,0.996673770769921,0.10176950923745069,3.6125573207017636,0.29005554882400947,453.5780000000002,8.0,0.09722222222222222,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC(F)=C/N=N/[n+]1ccccc1/N=N/c1cccc(OCCC)c1,C=CC(F)=C/N=N/[n+]1ccccc1/N=N/c1cccc(OCCC)c1,C=CC(F)=C/N=N\[n+]1ccccc1/N=N/c1cccc(OCCC)c1,photoswitch_pair_rl,1702,True,359.73147585831293,290.16219273874947,3.8396560768403702,0.6969190368963055,69.56928311956347,457.5894529921963,61.47830791204369,6.966737120311239,0.8625043555536274,0.9979669040626862,0.07100188102020938,3.7731570054074126,0.3608267541037512,340.3820000000002,8.0,0.07792207792207792,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC(=O)OC=Cc1ccccc1/N=N/c1ccccc1I,CC(=O)OC=Cc1ccccc1/N=N/c1ccccc1I,CC(=O)OC=Cc1ccccc1/N=N\c1ccccc1I,photoswitch_pair_rl,1702,True,345.97300240986743,298.06359244573576,3.746870819051131,1.288972243542647,47.90940996413167,415.16001921604675,61.47830791204369,8.493662282094252,0.8625043555536274,0.9703638511852036,0.12227617212461338,2.957259005047554,0.30931593561799,392.196,4.0,0.1,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
BrNc1ccccc1/N=N/c1ccccc1/N=N/C1=CNCC1,BrNc1ccccc1/N=N/c1ccccc1/N=N/C1=CNCC1,BrNc1ccccc1/N=N\c1ccccc1/N=N/C1=CNCC1,photoswitch_pair_rl,1702,True,359.5392322956234,296.2980336049555,1.370764110992306,0.6970774783740679,63.241198690667886,416.44014156313074,61.47830791204369,8.504331570262243,0.8625043555536274,0.9955267190768662,0.11786279972974546,3.523463302385599,0.5193718788758174,371.24200000000013,5.0,0.05454545454545454,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCNc1ccccc1/N=N/c1ccc(Cl)cc1,CCNc1ccccc1/N=N/c1ccc(Cl)cc1,CCNc1ccccc1/N=N\c1ccc(Cl)cc1,photoswitch_pair_rl,1702,True,369.4385840612981,295.3406467620476,3.7601052285115943,0.5736218285657791,74.09793729925053,420.4348278217586,61.47830791204369,8.639672015533632,0.8625043555536274,0.9988447033485768,0.11420304021648768,2.146126372737477,0.754148656444731,259.73999999999995,4.0,0.06896551724137931,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
C=CC=CC=C/N=N/c1ccccc1C1=CCCCC1CCCCC,C=CC=CC=C/N=N/c1ccccc1C1=CCCCC1CCCCC,C=CC=CC=C/N=N\c1ccccc1C1=CCCCC1CCCCC,photoswitch_pair_rl,1702,True,359.9444546551195,293.4148079350179,2.512371792179011,0.6735948670959249,66.5296467201016,460.0886004573228,61.47830791204369,12.406569627531857,0.8625043555536274,0.9970299613061615,0.0688492564571494,3.892829333439521,0.24997979078216953,334.5070000000002,9.0,0.06493506493506493,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CCNN1C=CC=C(/N=N/C2C(C)=CC=C2/N=N/c2ccccc2)C1C,CCNN1C=CC=C(/N=N/C2C(C)=CC=C2/N=N/c2ccccc2)C1C,CCNN1C=CC=C(/N=N\C2C(C)=CC=C2/N=N/c2ccccc2)C1C,photoswitch_pair_rl,1702,True,364.041601965619,293.8311118376627,1.2972952277998826,0.5388511420099965,70.21049012795629,440.69469739731016,61.47830791204369,10.90354045095451,0.8625043555536274,0.9981232051502424,0.08303596164005844,4.780281688306269,0.730186444918699,348.454,6.0,0.0684931506849315,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
CC=CC=Cc1ccccc1/N=N/CC1=CC=CC=C(/N=N/c2ccccc2)C1,CC=CC=Cc1ccccc1/N=N/CC1=CC=CC=C(/N=N/c2ccccc2)C1,CC=CC=Cc1ccccc1/N=N\CC1=CC=CC=C(/N=N/c2ccccc2)C1,photoswitch_pair_rl,1702,True,356.96779825120706,296.381301540312,4.535301828973696,0.7741246712029374,60.58649671089506,418.62246905722867,61.47830791204369,14.156419481242622,0.8625043555536274,0.993777317610324,0.11313990520961732,3.6459302166911716,0.3459540685804725,380.4950000000001,7.0,0.058823529411764705,,,,,False,False,False,PASS_PHOTOSWITCH_PROXY
