selection_rank,input_smiles,family,canonical_smiles,state_A_smiles,state_B_smiles,pair_valid,valid,passes_common_filter,filter_reason,molecular_weight,sa_score,qed,rotatable_bonds,pred_uv_lambda_nm,pred_uv_uncertainty_nm,reward_phototoxic_probability,reward_phototoxic_uncertainty,reward_toxicity_similarity,reward_toxicity_pass,pred_half_life_h,pred_half_uncertainty_log10_h,pred_delta_lambda_nm,reward,method_id,eval_uv_lambda_nm,eval_uv_uncertainty_nm,phototoxic_probability,phototoxic_uncertainty,phototoxic_upper_confidence,toxicity_similarity,toxicity_in_domain,known_phototoxic_match,toxicity_pass,eval_half_life_h,eval_half_uncertainty_log10_h,photoswitch_space_pass,toxicity_space_pass,target_A_pass,target_B_pass,joint_success,selection_score,final_status,PSS_pred,quantum_yield_pred,deltaH_kJ_mol,stored_energy_MJ_kg,rank_within_family,candidate_id
443,CC=CC1=CC=CC=C1CC2=CC=CC=C2\C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,CC=Cc1ccccc1Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC=Cc1ccccc1Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CC=Cc1ccccc1Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,412.5760000000001,2.3674102114696485,0.26639819348934507,7.0,366.91558854765543,61.47830791204376,0.4714531563211849,0.01955513789921112,0.3142857142857143,True,,,,0.4734748297282117,unified_conditional_rl,367.8472436737131,59.77843619986306,0.2871128853780716,0.020115631462075526,0.32020309913318584,0.3142857142857143,True,False,True,,,True,True,True,True,True,0.5096616859295818,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,193,MC-STILBENE-0443
444,N=C/C1=CC=CC=C1C2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,N=Cc1ccccc1-c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,N=Cc1ccccc1-c1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,N=Cc1ccccc1-c1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,385.5100000000001,2.3387385383631187,0.2597292306127641,6.0,369.6014774469963,61.47830791204376,0.4770216430844994,0.026420261992085154,0.34375,True,,,,0.46860775047545583,unified_conditional_rl,368.04795544837333,59.77843619986306,0.30845370181179965,0.030488452148623828,0.35860720559628584,0.34375,True,False,True,,,True,True,True,True,True,0.5095258383931661,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,194,MC-STILBENE-0444
445,COC1=CC=CC=C1C=CC2=CC=CC=C2[N+1]=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,COc1ccccc1C=Cc1ccccc1[N+]=Cc1ccccc1C=Cc1ccccc1,COc1ccccc1/C=C/c1ccccc1[N+]=Cc1ccccc1C=Cc1ccccc1,COc1ccccc1/C=C\c1ccccc1[N+]=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,415.5360000000001,2.7363335642582847,0.23269889854790568,7.0,373.02274925472267,61.47830791204376,0.46951463177632924,0.024073166865041434,0.2926829268292683,True,,,,0.450200347253384,unified_conditional_rl,365.9776756996659,59.77843619986306,0.28595917777479896,0.027272011235902956,0.3308216362578593,0.2926829268292683,True,False,True,,,True,True,True,True,True,0.5091376619564432,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,195,MC-STILBENE-0445
446,CC(C)C=CC1=CC=CC=C1C=CC2=CC=CC=C2C=C/C3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,CC(C)C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC(C)C=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC(C)C=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,452.64100000000013,2.4064813874583795,0.2333180920619192,8.0,369.04987908221347,61.47830791204376,0.5091921645610741,0.021464946083439077,0.3548387096774194,True,,,,0.46835440035532483,unified_conditional_rl,368.5450017584497,59.77843619986306,0.334544266135179,0.021180704155751674,0.36938652447139053,0.3548387096774194,True,False,True,,,True,True,True,True,True,0.5090939133944162,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,196,MC-STILBENE-0446
447,COC=CC1=CC=CC=C1C2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,COC=Cc1ccccc1-c1ccccc1C=Cc1ccccc1,COC=Cc1ccccc1-c1ccccc1/C=C/c1ccccc1,COC=Cc1ccccc1-c1ccccc1/C=C\c1ccccc1,True,True,True,ok,312.41200000000003,2.2180923922890425,0.40588094372701233,5.0,361.0136933853344,61.47830791204376,0.49464969985189305,0.018074890513541494,0.3235294117647059,True,,,,0.48557325741423596,unified_conditional_rl,366.4550825714783,59.77843619986306,0.3172355822793169,0.03211033704631859,0.370057086720511,0.3235294117647059,True,False,True,,,True,True,True,True,True,0.5090088152616986,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,197,MC-STILBENE-0447
448,CC1=CC=CC=C1OCC2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,Cc1ccccc1OCc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Cc1ccccc1OCc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,Cc1ccccc1OCc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,402.5370000000001,2.178541161796378,0.28532232657398693,7.0,362.0390881525147,61.47830791204376,0.5055678569820551,0.021901541084847768,0.2682926829268293,True,,,,0.4700498453786503,unified_conditional_rl,359.0938482953222,59.77843619986306,0.37983088539170334,0.022078876111141146,0.41615063659453055,0.2682926829268293,True,False,True,,,True,True,True,True,True,0.508992433395245,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,198,MC-STILBENE-0448
449,CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3C\C4=CC=CC=C4C=CC5=CC=CC=C5,stilbene,Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1Cc1ccccc1C=Cc1ccccc1,Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1Cc1ccccc1C=Cc1ccccc1,Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,488.6740000000002,2.351897256644829,0.1905998468908306,8.0,362.8403723729034,61.47830791204376,0.5038366795411551,0.019180717206494027,0.3055555555555556,True,,,,0.47676828145536126,unified_conditional_rl,363.2654524158923,59.77843619986306,0.37685015983459585,0.021329576294070254,0.41193731283834145,0.3055555555555556,True,False,True,,,True,True,True,True,True,0.5089526014384045,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,199,MC-STILBENE-0449
450,CN=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3/C=C/C4=CC=CC=C4C=CC5=CC=CC=C5,stilbene,CN=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CN=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CN=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,True,True,True,ok,553.7490000000003,2.7286291406526306,0.12045120697542369,10.0,372.73295643063574,61.47830791204376,0.4922683453937573,0.03604344023162783,0.3870967741935484,True,,,,0.4611604519627903,unified_conditional_rl,370.1568468031182,59.77843619986306,0.3358462866143198,0.022345864234509086,0.37260523328008727,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5089352738053451,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,200,MC-STILBENE-0450
451,CC(C)C=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,CC(C)C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC(C)C=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CC(C)C=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,350.50500000000005,2.320790676198598,0.3995448585272606,6.0,369.04987908221347,61.47830791204376,0.5114806231415949,0.016534826425409883,0.3548387096774194,True,,,,0.46914477590872483,unified_conditional_rl,368.5450017584497,59.77843619986306,0.3347635056111801,0.021811779081770233,0.37064388220069217,0.3548387096774194,True,False,True,,,True,True,True,True,True,0.5089053513692278,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,201,MC-STILBENE-0451
452,COC1=CC=CC=C1C2=CC=CC=C2C=CC3=CC=CC=C3C=CC=CC4=CC=CC=C4,stilbene,COc1ccccc1-c1ccccc1C=Cc1ccccc1C=CC=Cc1ccccc1,COc1ccccc1-c1ccccc1/C=C/c1ccccc1C=CC=Cc1ccccc1,COc1ccccc1-c1ccccc1/C=C\c1ccccc1C=CC=Cc1ccccc1,True,True,True,ok,414.5480000000001,2.341681742395938,0.21838471010234486,7.0,374.5057398197485,61.47830791204376,0.4899945912493785,0.020637208247942698,0.35135135135135137,True,,,,0.4532518226365384,unified_conditional_rl,368.5854996185414,59.77843619986306,0.30412336101000303,0.034465721923889234,0.3608194735748008,0.35135135135135137,True,False,True,,,True,True,True,True,True,0.5087326761188927,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,202,MC-STILBENE-0452
453,O=C\C=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,O=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,O=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,O=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,336.434,2.332821088654482,0.2957216386768109,6.0,375.0028068861875,61.47830791204376,0.44026753093259813,0.028372101099282992,0.7083333333333334,True,,,,0.4689758992748835,unified_conditional_rl,375.58421365061184,59.77843619986306,0.2527319538840076,0.010262299798488363,0.26961343705252094,0.7083333333333334,True,False,True,,,True,True,True,True,True,0.508382862532026,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,203,MC-STILBENE-0453
454,CC=CC=CC=C/C=C/C1=CC=CC=C1C=CC2=CC=CC=C2,stilbene,CC=CC=CC=C/C=C/c1ccccc1C=Cc1ccccc1,CC=CC=CC=C/C=C/c1ccccc1/C=C/c1ccccc1,CC=CC=CC=C/C=C/c1ccccc1/C=C\c1ccccc1,True,True,True,ok,298.42900000000003,2.623223030892385,0.4182985941027574,6.0,380.01718871046427,61.47830791204376,0.42646131209693,0.014029531631639803,0.3870967741935484,True,,,,0.4486199849539009,unified_conditional_rl,372.57855994093717,59.77843619986306,0.2822140449362472,0.01594920917517026,0.3084504940294023,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5083741105182019,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,204,MC-STILBENE-0454
455,CC=CC=CC=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,CC=CC=CC=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC=CC=CC=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CC=CC=CC=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,400.5650000000001,2.645455691626788,0.26181863654462023,8.0,380.01718871046427,61.47830791204376,0.44762793438597975,0.01419237338297164,0.3870967741935484,True,,,,0.4457808630182629,unified_conditional_rl,372.57855994093717,59.77843619986306,0.2851136654395094,0.014607832796960117,0.3091435503905088,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5083721002981914,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,205,MC-STILBENE-0455
456,CC1=CC=CC=C1C=CC2=CC=CC=C2CC3=CC=CC=C3CC4=CC=CC=C4/C=C\C5=CC=CC=C5,stilbene,Cc1ccccc1C=Cc1ccccc1Cc1ccccc1Cc1ccccc1/C=C\c1ccccc1,Cc1ccccc1/C=C/c1ccccc1Cc1ccccc1Cc1ccccc1/C=C\c1ccccc1,Cc1ccccc1/C=C\c1ccccc1Cc1ccccc1Cc1ccccc1/C=C\c1ccccc1,True,True,True,ok,476.6630000000002,2.264857041241255,0.1956035931343259,8.0,362.8403723729034,61.47830791204376,0.5074966545407184,0.020240734653069956,0.3055555555555556,True,,,,0.47592800778687855,unified_conditional_rl,363.2654524158923,59.77843619986306,0.37822701891238353,0.02293272288018928,0.4159513480502949,0.3055555555555556,True,False,True,,,True,True,True,True,True,0.5083573565292304,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,206,MC-STILBENE-0456
457,CN=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,CN=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CN=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CN=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,349.47700000000003,2.5963647732345123,0.34498604224113,6.0,372.73295643063574,61.47830791204376,0.49328625997774767,0.026620137956566616,0.3870967741935484,True,,,,0.46318345753542983,unified_conditional_rl,370.1568468031182,59.77843619986306,0.3341957454621579,0.025458514591232762,0.3760750019647358,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5083540748815539,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,207,MC-STILBENE-0457
458,OC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,Oc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,400.5210000000001,2.1383187086751274,0.3260939828815525,6.0,376.08581128035195,61.47830791204376,0.45133478401063903,0.03021323295925554,0.3793103448275862,True,,,,0.45543026543088905,unified_conditional_rl,371.24822668991465,59.77843619986306,0.2915998013763937,0.025926715136342367,0.3342492477756769,0.3793103448275862,True,False,True,,,True,True,True,True,True,0.5082908909583514,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,208,MC-STILBENE-0458
459,C1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4C=CC5=CC=CC=C5O,stilbene,Oc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,502.65700000000015,2.2804801438745486,0.20930011074992183,8.0,376.08581128035195,61.47830791204376,0.45519239513098697,0.036464457612211704,0.3793103448275862,True,,,,0.45347540860557584,unified_conditional_rl,371.24822668991465,59.77843619986306,0.29153505577594313,0.02636232857655486,0.33490108628437587,0.3793103448275862,True,False,True,,,True,True,True,True,True,0.5081879345653988,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,209,MC-STILBENE-0459
460,COC1=CC=CC=C1ONC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,COc1ccccc1ONc1ccccc1C=Cc1ccccc1,COc1ccccc1ONc1ccccc1/C=C/c1ccccc1,COc1ccccc1ONc1ccccc1/C=C\c1ccccc1,True,True,True,ok,317.38800000000003,2.1950687736541568,0.4959612455877326,6.0,373.0699784856359,61.47830791204376,0.4745196356459903,0.02021456410970246,0.275,True,,,,0.4468313731659082,unified_conditional_rl,364.5034245960812,59.77843619986306,0.2980785646591121,0.02737037356835591,0.34310282917905754,0.275,True,False,True,,,True,True,True,True,True,0.5078823271272345,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,210,MC-STILBENE-0460
461,CC=CC=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2,stilbene,CC=CC=CC=Cc1ccccc1C=Cc1ccccc1,CC=CC=CC=Cc1ccccc1/C=C/c1ccccc1,CC=CC=CC=Cc1ccccc1/C=C\c1ccccc1,True,True,True,ok,272.391,2.4466783598862634,0.46212519697740206,5.0,380.01718871046427,61.47830791204376,0.43599437664274926,0.018446294304363113,0.3870967741935484,True,,,,0.44638163087971994,unified_conditional_rl,372.57855994093717,59.77843619986306,0.2846069014854091,0.01706253931859033,0.3126747786644902,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5078085014242714,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,211,MC-STILBENE-0461
462,COC=CC1=CC=NC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,COC=Cc1ccncc1C=Cc1ccccc1C=Cc1ccccc1,COC=Cc1ccncc1/C=C/c1ccccc1C=Cc1ccccc1,COC=Cc1ccncc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,339.43800000000005,2.6392380808722518,0.4033454458233631,6.0,361.89332107674335,61.47830791204376,0.47965741158835656,0.020403974567477525,0.28205128205128205,True,,,,0.4775588163165796,unified_conditional_rl,364.4736153990236,59.77843619986306,0.30788801340232164,0.029543186145727828,0.3564865546120439,0.28205128205128205,True,False,True,,,True,True,True,True,True,0.5077597420964002,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,212,MC-STILBENE-0462
463,COC1=CC=CC=C1C=CC2=CC=NC=C2,stilbene,COc1ccccc1C=Cc1ccncc1,COc1ccccc1/C=C/c1ccncc1,COc1ccccc1/C=C\c1ccncc1,True,True,True,ok,211.264,1.8386371823859768,0.7769936579099002,3.0,369.8762615284259,61.47830791204376,0.4648648220797633,0.01778080544700858,0.2777777777777778,True,,,,0.4593656703010523,unified_conditional_rl,363.20401142471655,59.77843619986306,0.3139350647527309,0.03586304191122327,0.3729297686966932,0.2777777777777778,True,False,True,,,True,True,True,True,True,0.5076723212322685,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,213,MC-STILBENE-0463
464,C1=CC=CC=C1C=CC2=CC=CC=C2CC=CC3=CC=CC=C3/C=C\C4=CC=CC=C4C=CC5=CC=CC=C5,stilbene,C(=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1)Cc1ccccc1C=Cc1ccccc1,C(=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1)Cc1ccccc1C=Cc1ccccc1,C(=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1)Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,500.6850000000002,2.3604566301553316,0.17657921480983696,9.0,370.7450339272259,61.47830791204376,0.4542601636519484,0.028567574651350895,0.3333333333333333,True,,,,0.4660716723998161,unified_conditional_rl,370.433051472645,59.77843619986306,0.27076461611476205,0.016504507988245612,0.2979145317554261,0.3333333333333333,True,False,True,,,True,True,True,True,True,0.507649721727496,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,214,MC-STILBENE-0464
465,C1=CC=CC=C1/C=C/C2=CC=CC=C2C=CC3=CC=CC=C3O,stilbene,Oc1ccccc1C=Cc1ccccc1/C=C/c1ccccc1,Oc1ccccc1/C=C/c1ccccc1/C=C/c1ccccc1,Oc1ccccc1/C=C\c1ccccc1/C=C/c1ccccc1,True,True,True,ok,298.385,2.0260575572573742,0.6094860186103555,4.0,376.08581128035195,61.47830791204376,0.4449142186566756,0.02827619725602362,0.3793103448275862,True,,,,0.45675638025899484,unified_conditional_rl,371.24822668991465,59.77843619986306,0.2933517261715187,0.028192152943170734,0.33972781776303457,0.3793103448275862,True,False,True,,,True,True,True,True,True,0.5075059807532039,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,215,MC-STILBENE-0465
466,C1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3O,stilbene,Oc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,Oc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,298.385,2.0260575572573742,0.6094860186103555,4.0,376.08581128035195,61.47830791204376,0.4449142186566756,0.02827619725602362,0.3793103448275862,True,,,,0.45675638025899484,unified_conditional_rl,371.24822668991465,59.77843619986306,0.2933517261715187,0.028192152943170734,0.33972781776303457,0.3793103448275862,True,False,True,,,True,True,True,True,True,0.5075059807532039,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,216,MC-STILBENE-0466
467,COC=CC1=CC=CC=C1C2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,COC=Cc1ccccc1-c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,COC=Cc1ccccc1-c1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,COC=Cc1ccccc1-c1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,414.5480000000001,2.4107457580283533,0.21816037646150485,7.0,361.0136933853344,61.47830791204376,0.5059287377641556,0.020987821087422382,0.3142857142857143,True,,,,0.48130764567777756,unified_conditional_rl,366.4550825714783,59.77843619986306,0.3175227467677216,0.030877114054311948,0.3683155993870647,0.3142857142857143,True,False,True,,,True,True,True,True,True,0.5074543765317433,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,217,MC-STILBENE-0467
468,COC=CC1=CC=CC=C1C=CC2=CC=CC=C2C3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,COC=Cc1ccccc1C=Cc1ccccc1-c1ccccc1C=Cc1ccccc1,COC=Cc1ccccc1/C=C/c1ccccc1-c1ccccc1C=Cc1ccccc1,COC=Cc1ccccc1/C=C\c1ccccc1-c1ccccc1C=Cc1ccccc1,True,True,True,ok,414.5480000000001,2.4107457580283533,0.21816037646150485,7.0,361.0136933853344,61.47830791204376,0.5059287377641556,0.020987821087422382,0.3142857142857143,True,,,,0.48130764567777756,unified_conditional_rl,366.4550825714783,59.77843619986306,0.3175227467677216,0.030877114054311948,0.3683155993870647,0.3142857142857143,True,False,True,,,True,True,True,True,True,0.5074543765317433,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,218,MC-STILBENE-0468
469,COCC1=CC=CC=C1C=CC2=CC=CC=C2,stilbene,COCc1ccccc1C=Cc1ccccc1,COCc1ccccc1/C=C/c1ccccc1,COCc1ccccc1/C=C\c1ccccc1,True,True,True,ok,224.303,1.784893043379018,0.7130625575957263,4.0,361.41994184481064,61.47830791204376,0.46084704347447747,0.02667890663896646,0.3235294117647059,True,,,,0.4879544747940958,unified_conditional_rl,368.5350302747141,59.77843619986306,0.3018878893050703,0.02087153121396456,0.336221558152042,0.3235294117647059,True,False,True,,,True,True,True,True,True,0.5073359372009709,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,219,MC-STILBENE-0469
470,CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC=CC=C/C=C/C3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,Cc1ccccc1C=Cc1ccccc1C=CC=CC=C/C=C/c1ccccc1C=Cc1ccccc1,Cc1ccccc1/C=C/c1ccccc1C=CC=CC=C/C=C/c1ccccc1C=Cc1ccccc1,Cc1ccccc1/C=C\c1ccccc1C=CC=CC=C/C=C/c1ccccc1C=Cc1ccccc1,True,True,True,ok,476.6630000000002,2.5797945943564002,0.16643764934867525,9.0,371.39917749967617,61.47830791204376,0.509378006934771,0.023585523498814206,0.375,True,,,,0.46387842135727586,unified_conditional_rl,368.73705019895857,59.77843619986306,0.3811015994053379,0.01914749295253171,0.41259922531225257,0.375,True,False,True,,,True,True,True,True,True,0.5064532833172583,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,220,MC-STILBENE-0470
471,CC=CC=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,CC=CC=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC=CC=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1,CC=CC=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1,True,True,True,ok,374.5270000000001,2.5391884600171615,0.28882641724959396,7.0,380.01718871046427,61.47830791204376,0.4851181012654572,0.023315289588444785,0.3870967741935484,True,,,,0.43858427591407295,unified_conditional_rl,372.57855994093717,59.77843619986306,0.2959013966311221,0.01747418943195748,0.32464643824669215,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5063591957411678,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,221,MC-STILBENE-0471
472,CC=CC=CC=CC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,CC=CC=CC=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC=CC=CC=Cc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,CC=CC=CC=Cc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,476.6630000000002,2.599279415320213,0.16641769737485845,9.0,380.01718871046427,61.47830791204376,0.48319472372245126,0.030031126132088262,0.3870967741935484,True,,,,0.43738573804715625,unified_conditional_rl,372.57855994093717,59.77843619986306,0.2971208579065954,0.017131818437447332,0.32530269923619626,0.3870967741935484,True,False,True,,,True,True,True,True,True,0.5062995893537767,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,222,MC-STILBENE-0472
473,COCC1=CC=CC=C1C=CC2=CC=CC=C2C=CC3=CC=CC=C3C=CC4=CC=CC=C4,stilbene,COCc1ccccc1C=Cc1ccccc1C=Cc1ccccc1C=Cc1ccccc1,COCc1ccccc1/C=C/c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,COCc1ccccc1/C=C\c1ccccc1C=Cc1ccccc1C=Cc1ccccc1,True,True,True,ok,428.5750000000001,2.3402563583974096,0.2562491057631988,8.0,361.41994184481064,61.47830791204376,0.4854999151686911,0.025028383593427517,0.3142857142857143,True,,,,0.4828189557104525,unified_conditional_rl,368.5350302747141,59.77843619986306,0.3072538451558038,0.01676151951966623,0.3348265447656547,0.3142857142857143,True,False,True,,,True,True,True,True,True,0.5058991548527425,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,223,MC-STILBENE-0473
474,CC1=CC=CC=C1C=CC=CC=C/C=CC2=CC=CC=C2C=CC3=CC=CC=C3,stilbene,Cc1ccccc1C=CC=CC=CC=Cc1ccccc1C=Cc1ccccc1,Cc1ccccc1C=CC=CC=CC=Cc1ccccc1/C=C/c1ccccc1,Cc1ccccc1C=CC=CC=CC=Cc1ccccc1/C=C\c1ccccc1,True,True,True,ok,374.5270000000001,2.5066884886223857,0.29012374955251924,7.0,371.39917749967617,61.47830791204376,0.5113013844777768,0.01978269337951957,0.375,True,,,,0.4644571226002087,unified_conditional_rl,368.73705019895857,59.77843619986306,0.3819376936854201,0.021538616068235445,0.4173687171176674,0.375,True,False,True,,,True,True,True,True,True,0.5057341898482898,PASS_STILBENE_AND_TOXICITY_SCREEN,,,,,224,MC-STILBENE-0474
